category,link,image,title,price prefix,price
中性笔,//item.jd.com/100001317592.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)零系0.38mm中性笔学生签字笔 全针管 12支/盒DL-A262红,折扣价：￥,22.00
中性笔,//item.jd.com/569584.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)0.7mm经典中性笔水笔签字笔 12支/盒黑色,折扣价：￥,19.80
中性笔,//item.jd.com/100001317638.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)乐素0.5mm按动中性笔签字笔 子弹头12支/盒DL-A24,折扣价：￥,26.90
中性笔,//item.jd.com/5315684.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)极简0.5mm全针管中性笔水笔 黑色签字笔 12支/盒,折扣价：￥,15.00
中性笔,//item.jd.com/8214711.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)全针管中性笔  0.5mm大容量 一次性水笔签字笔 黑色12支/盒,折扣价：￥,9.00
中性笔,//item.jd.com/569595.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)0.5mm半针管中性笔签字水笔 10支/盒(7黑2蓝1红),折扣价：￥,10.50
中性笔,//item.jd.com/100003204627.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)12支0.7mm办公中性笔签字笔 子弹头黑色DL-S143,折扣价：￥,48.50
中性笔,//item.jd.com/7302355.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)乐素0.5mm按动中性笔签字笔 时尚金属笔夹12支/盒,折扣价：￥,28.80
中性笔,//item.jd.com/100003489928.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)连中三元考试套装 中性笔 替芯 涂卡笔 橡皮 直尺套装DL-6669,折扣价：￥,10.90
中性笔,//item.jd.com/5843195.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)方寸格0.35mm中性笔 全针管 黑色学生签字笔 12支/盒,折扣价：￥,14.50
铅笔,//item.jd.com/100004737834.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图3B铅笔 学生素描速写铅笔 12支/盒 S999-3B,折扣价：￥,9.90
铅笔,//item.jd.com/100004738950.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图3H铅笔 学生素描速写铅笔 12支/盒 S999-3H,折扣价：￥,8.90
铅笔,//item.jd.com/100002963275.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图5B铅笔 学生素描速写铅笔 12支/盒 S999-5B,折扣价：￥,12.80
铅笔,//item.jd.com/8696903.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)HB卡通风格书写绘图铅笔 20支/桶58153,折扣价：￥,12.90
铅笔,//item.jd.com/100004738054.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图12B铅笔 学生素描速写铅笔 12支/盒 S999-12B,折扣价：￥,18.00
铅笔,//item.jd.com/100001451484.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)汪汪队系列4个学生握笔器透明硅胶儿童写姿矫正器小学生初学练字幼儿铅笔笔套铅笔延长器 69352,折扣价：￥,3.80
铅笔,//item.jd.com/100001135027.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)4个学生握笔器硅胶儿童写姿矫正器小学生初学练字幼儿铅笔笔套铅笔延长器 69353,折扣价：￥,3.90
铅笔,//item.jd.com/100004737974.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图10B铅笔 学生素描速写铅笔 12支/盒 S999-10B,折扣价：￥,18.00
铅笔,//item.jd.com/100004737964.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图9B铅笔 学生素描速写铅笔 12支/盒 S999-9B,折扣价：￥,18.00
铅笔,//item.jd.com/100004738156.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)小学生算数HB铅笔 笔杆带运算学习功能30支/桶 58175,折扣价：￥,16.80
铅笔,//item.jd.com/100004737922.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图7B铅笔 学生素描速写铅笔 12支/盒 S999-7B,折扣价：￥,12.80
铅笔,//item.jd.com/100004738296.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)小学生算数2B铅笔 笔杆带运算学习功能30支/桶 58176,折扣价：￥,16.80
铅笔,//item.jd.com/100004739016.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图H铅笔 学生素描速写铅笔 12支/盒 S999-H,折扣价：￥,8.90
铅笔,//item.jd.com/100001453932.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)2个学生握笔器硅胶儿童写姿矫正器小学生初学练字幼儿铅笔笔套铅笔延长器 69354,折扣价：￥,3.00
铅笔,//item.jd.com/100004737802.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高级美术绘图B铅笔 学生素描速写铅笔 12支/盒 S999-B,折扣价：￥,9.90
铅笔,//item.jd.com/6457768.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)六角杆HB原木书写铅笔 10支/盒58143,折扣价：￥,5.00
铅笔,//item.jd.com/6457788.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)六角杆2B原木书写铅笔 考试铅笔10支/盒58144,折扣价：￥,5.50
档案盒,//item.jd.com/1099817.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli） 5606 睿商系列加厚PP粘扣档案盒 A4 55mm 蓝色 12只装,折扣价：￥,139.00
档案盒,//item.jd.com/1099815.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli） 5606 睿商系列加厚PP粘扣档案盒 A4 55mm 深灰 12只装,折扣价：￥,139.00
档案盒,//item.jd.com/569164.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5622  大容量PP材质档案盒A4(蓝) 35mm单只装,折扣价：￥,9.00
档案盒,//item.jd.com/683184.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4/25mm档案盒 ABA系列资料盒 单只蓝色 5681,折扣价：￥,7.50
档案盒,//item.jd.com/196837.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)55mm加厚大容量粘扣档案盒 A4文件盒资料盒 单只蓝5603,折扣价：￥,12.80
档案盒,//item.jd.com/1099821.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli） 5606 睿商系列加厚PP粘扣档案盒 A4 55mm 深灰 单只装,折扣价：￥,12.00
档案盒,//item.jd.com/4069950.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)两层收纳 A4-75mm档案盒/文件盒/资料盒 蓝色,折扣价：￥,15.00
档案盒,//item.jd.com/3639353.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)三格收纳A4-75mm档案盒/文件盒/资料盒 蓝色,折扣价：￥,16.00
档案盒,//item.jd.com/4069912.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)两格收纳A5-35mm档案盒/文件盒/资料盒 蓝色,折扣价：￥,12.00
资料册,//item.jd.com/4606553.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4 30页 时尚亮彩资料册/资料袋/资料夹 红,折扣价：￥,9.00
资料册,//item.jd.com/2269555.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5038 A4侧入式资料册/文件册/文件袋-40页 黑色,折扣价：￥,15.00
资料册,//item.jd.com/4736337.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5067 A4 60页 时尚亮彩资料册/资料袋/资料夹 绿,折扣价：￥,16.00
资料册,//item.jd.com/4736373.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5067 A4 60页 时尚亮彩资料册/资料袋/资料夹 蓝,折扣价：￥,16.00
资料册,//item.jd.com/4606627.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4 30页 时尚亮彩资料册/资料袋/资料夹 米白,折扣价：￥,9.00
资料册,//item.jd.com/5358590.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4 60页 时尚亮彩资料册/资料袋/资料夹 米白,折扣价：￥,16.00
资料册,//item.jd.com/1893402.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5003 A4/30页 资料册/文件册 蓝色单只装,折扣价：￥,9.90
资料册,//item.jd.com/2268552.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5039 A4侧入式资料册/文件册/文件袋-60页 蓝色,折扣价：￥,19.00
资料册,//item.jd.com/5358594.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4 60页 时尚亮彩资料册/资料袋/资料夹 红,折扣价：￥,16.00
资料册,//item.jd.com/2268536.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力（deli）5038 A4侧入式资料册/文件册/文件袋-40页 蓝色,折扣价：￥,15.00
资料册,//item.jd.com/683220.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli) 5101 ABA系列A4/10页资料册 蓝色 单只装,折扣价：￥,5.50
资料册,//item.jd.com/5663462.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)悦彩系列 4只彩色套装资料册 20页插袋文件夹文件册 33418,折扣价：￥,35.00
资料册,//item.jd.com/6204985.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)街头印象系列30页资料册 A4插袋文件夹 试卷收纳册 单只图案随机,折扣价：￥,9.90
风琴包,//item.jd.com/5978037.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)乐素系列5格A4按扣式文件包资料袋 学生风琴包 层云白,折扣价：￥,8.90
美纹纸胶带,//item.jd.com/391813.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)美纹纸胶带/装修遮蔽带/无痕纸/贴膜 24mm*20y*145um(18.3m/卷) 6卷袋装 办公用品 30670,折扣价：￥,15.00
美纹纸胶带,//item.jd.com/391807.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)美纹纸胶带/装修遮蔽带/无痕纸/贴膜 36mm*20y*145um(18.3m/卷) 1卷装,折扣价：￥,5.00
封箱器,//item.jd.com/385783.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)金属刀口封箱器打包器胶带底座 适用胶带宽度60mm内胶带切割机 办公用品 颜色随机802,折扣价：￥,9.90
封箱器,//item.jd.com/385791.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)金属刀口封箱器打包器胶带底座 适用胶带宽度60mm内胶带切割机 办公用品 颜色随机803,折扣价：￥,19.00
封箱器,//item.jd.com/385782.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)金属刀口封箱器打包器胶带底座 适用胶带宽度48mm内胶带切割机 办公用品 颜色随机801,折扣价：￥,9.90
封箱器,//item.jd.com/763641.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)金属刀口封箱器打包器胶带底座 适用胶带宽度60mm内胶带切割机 颜色随机,折扣价：￥,12.00
文件夹,//item.jd.com/722445.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)5301 实用文件夹 A4单强力夹+插袋 黑色 单只装,折扣价：￥,5.80
文件夹,//item.jd.com/4606527.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4双强力夹文件夹/资料夹 不锈钢夹具 蓝,折扣价：￥,8.60
文件夹,//item.jd.com/683217.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli) 5308 A4长押夹加插袋文件夹 蓝色 单只装,折扣价：￥,6.90
文件夹,//item.jd.com/682280.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4板夹+孔夹文件夹资料夹 蓝色5457,折扣价：￥,11.00
文件夹,//item.jd.com/385625.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli) 5418 睿商系列PP文件夹A4长押夹+插袋蓝色 单只装,折扣价：￥,11.00
文件夹,//item.jd.com/4606577.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)亮彩系列强力长押夹+插袋文件夹 A4资料夹 不锈钢夹具 米白,折扣价：￥,8.00
文件夹,//item.jd.com/683300.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)实用文件夹 A4弹簧夹+插袋 文件夹 单只装 颜色随机,折扣价：￥,7.00
文件夹,//item.jd.com/4606529.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4双强力夹文件夹/资料夹 不锈钢夹具 米白,折扣价：￥,8.60
文件夹,//item.jd.com/4606543.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)亮彩系列强力长押夹+插袋文件夹 A4资料夹 不锈钢夹具 蓝,折扣价：￥,8.00
文件夹,//item.jd.com/4606557.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4双强力夹文件夹/资料夹 不锈钢夹具 粉红,折扣价：￥,8.60
文件夹,//item.jd.com/4606615.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)亮彩系列强力长押夹+插袋文件夹 A4资料夹 不锈钢夹具 红,折扣价：￥,8.00
文件夹,//item.jd.com/682739.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4/D型二孔夹文件夹 黄色 单只装,折扣价：￥,11.00
文件夹,//item.jd.com/6020871.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4磨砂单强力夹文件夹资料夹 深蓝色,折扣价：￥,6.90
文件夹,//item.jd.com/5978077.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)乐素系列A4单强力夹+插袋文件夹资料夹 学生收纳夹 薄荷绿,折扣价：￥,8.00
文件夹,//item.jd.com/6020829.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(双强力夹) 办公资料夹 绯红色,折扣价：￥,13.50
文件夹,//item.jd.com/4606623.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)亮彩系列强力长押夹+插袋文件夹 A4资料夹 不锈钢夹具 绿,折扣价：￥,8.00
文件夹,//item.jd.com/6020835.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(双强力夹) 办公资料夹 草绿色,折扣价：￥,14.00
文件夹,//item.jd.com/6077392.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(长押夹+板夹) 办公资料夹 绯红色,折扣价：￥,13.90
文件夹,//item.jd.com/6035738.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(双强力夹) 办公资料夹 湖蓝色,折扣价：￥,14.00
文件夹,//item.jd.com/5978071.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)乐素系列A4单强力夹+插袋文件夹资料夹 学生收纳夹 水晶蓝,折扣价：￥,8.00
文件夹,//item.jd.com/6077418.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(长押夹+板夹) 办公资料夹 湖蓝色,折扣价：￥,13.90
文件夹,//item.jd.com/6020859.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4磨砂单强力夹文件夹资料夹 浅蓝色,折扣价：￥,6.90
文件夹,//item.jd.com/6035726.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4磨砂单强力夹文件夹资料夹 浅灰色,折扣价：￥,6.90
文件夹,//item.jd.com/6083515.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)A4彩色文件夹(长押夹+板夹) 办公资料夹 草绿色,折扣价：￥,13.90
万能胶,//item.jd.com/6410977.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)4ml针管型AB胶 自动混合强力型胶(可粘金属陶瓷) 办公用品 53573,折扣价：￥,4.90
万能胶,//item.jd.com/5494190.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)20gAB万能胶水/强力胶 可粘塑料金属玻璃陶瓷 办公用品 7148,折扣价：￥,7.00
万能胶,//item.jd.com/5143647.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)可粘金属皮革强力液体胶水 10支装,折扣价：￥,17.50
橡胶圈,//item.jd.com/599115.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)100g办公耐用乳胶圈/橡皮筋/橡胶圈/牛皮筋 办公用品 3213,折扣价：￥,15.00
橡胶圈,//item.jd.com/766246.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)100g实用橡皮筋/乳胶圈/牛皮筋 单盒装 办公用品 3217,折扣价：￥,9.00
橡胶圈,//item.jd.com/4736369.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)2筒装高韧性高强度橡皮筋橡胶圈 100g/筒 反复拉伸不易断 办公用品 3215,折扣价：￥,15.00
橡胶圈,//item.jd.com/5022871.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)100g耐用橡皮筋/乳胶圈/橡皮圈/捆扎胶圈 办公用品 79310,折扣价：￥,15.00
橡胶圈,//item.jd.com/1851615.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)50g彩色弹力橡胶圈/橡皮筋/乳胶圈 单盒装,折扣价：￥,5.00
封箱胶带,//item.jd.com/326883.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质高透明封箱胶带打包胶带 60mm*100y*50um(91.4m/卷) 6卷/筒 办公用品 30325,折扣价：￥,40.50
封箱胶带,//item.jd.com/7673781.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质透明封箱胶带打包宽胶带 60mm*100y*45μm(91.4m/卷) 6卷装 办公用品 30333,折扣价：￥,39.90
封箱胶带,//item.jd.com/1070797.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质高透明封箱胶带/打包胶带 60mm*100y*50um(91.4m/卷) 单卷装 办公用品 30369,折扣价：￥,9.90
封箱胶带,//item.jd.com/1838104.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质高透明封箱胶带打包胶带 45mm*60m*50um 6卷/筒 办公用品 33192,折扣价：￥,19.90
封箱胶带,//item.jd.com/2395050.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质透明封箱胶带/打包胶带 60mm*100m*50um 48卷/箱 办公用品 33020,折扣价：￥,319.00
封箱胶带,//item.jd.com/1838093.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质高透明封箱胶带打包胶带 45mm*150m*50um 6卷/筒 办公用品 33194,折扣价：￥,45.00
封箱胶带,//item.jd.com/6679100.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质米黄色封箱胶带打包宽胶带 60mm*100y*50μm(91.4m/卷) 6卷装 办公用品 30359,折扣价：￥,39.90
封箱胶带,//item.jd.com/326880.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质高透明封箱胶带打包胶带 48mm*150y*50um(137m/卷) 6卷/筒 办公用品 30207,折扣价：￥,59.00
封箱胶带,//item.jd.com/587424.html,//img14.360buyimg.com/cms/g10/M00/13/04/rBEQWFFj4PUIAAAAAAAESxyqJLUAADvdAIHC9oAAARj186.gif,得力(deli)高品质透明封箱胶带/打包胶带 60mm*200y(183m/卷) 24卷/箱 办公用品 30933,折扣价：￥,279.00
